"datetime","date","temp-i-subdaily-C","epoch"
"2020-01-06 11:02:00","2020-01-06",7.55,1578308520000
"2020-01-06 11:16:59","2020-01-06",7.56,1578309419000
"2020-01-06 11:31:59","2020-01-06",7.57,1578310319000
"2020-01-06 11:46:59","2020-01-06",7.58,1578311219000
"2020-01-06 12:02:00","2020-01-06",7.58,1578312120000
"2020-01-06 12:16:59","2020-01-06",7.59,1578313019000
"2020-01-06 12:31:59","2020-01-06",7.6,1578313919000
"2020-01-06 12:46:59","2020-01-06",7.63,1578314819000
"2020-01-06 13:01:59","2020-01-06",7.65,1578315719000
"2020-01-06 13:16:59","2020-01-06",7.68,1578316619000
"2020-01-06 13:31:59","2020-01-06",7.7,1578317519000
"2020-01-06 13:46:59","2020-01-06",7.73,1578318419000
"2020-01-06 14:01:59","2020-01-06",7.75,1578319319000
"2020-01-06 14:16:59","2020-01-06",7.76,1578320219000
"2020-01-06 14:31:59","2020-01-06",7.78,1578321119000
"2020-01-06 14:46:59","2020-01-06",7.79,1578322019000
"2020-01-06 15:01:59","2020-01-06",7.81,1578322919000
"2020-01-06 15:16:59","2020-01-06",7.82,1578323819000
